pair_id,pressure_axis,intervention_role,mitigation_action,target_scope_canonical,target_scope_source,target_scope_status,stressed_template_id,mitigated_template_id,logical_question_id,dataset_profile_id,dataset_size_class,stressed_condition_id,mitigated_condition_id,stressed_execution_count,mitigated_execution_count,changed_fields,stressed_config_json,mitigated_config_json,target_metric,repeat_count,complete_repeat_count,elapsed_ratio_median,elapsed_ratio_min,elapsed_ratio_max,target_log2_gain_median,target_log2_gain_std,positive_repeat_share,result_equivalence_status,same_row_count,exact_multiset_hash,policy_id,action_display_name,action_kind,policy_display_name,policy_intended_use,expected_changed_fields,expected_no_change,gain_pair_status,strict_gain_eligible,review_gain_eligible,change_contract_status,original_result_equivalence_status,correctness_recovery_status,correctness_recovery_applied
pair-473736cfa036dcf2fd1e9bf4,worker_data_skew,positive_case,disperse_hot_shards,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_top_tenants,gac_fdw_multiregion_top_tenants,top_tenants,raw-small-skew-moderate-v1,small,batch-120-skew-raw-small-skew-moderate-v1::C::top_tenants_medium,batch-120-skew-raw-small-skew-moderate-v1::B::top_tenants_medium,3,3,placement_action|placement_state_id,"{""dataset_profile_id"":[""raw-small-skew-moderate-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""hot_data_activation""],""placement_action"":[""concentrate_hot_shards""],""placement_state_id"":[""hot_shards_concentrated""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_top_tenants""]}","{""dataset_profile_id"":[""raw-small-skew-moderate-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""hot_data_activation""],""placement_action"":[""disperse_hot_shards""],""placement_state_id"":[""hot_shards_dispersed""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_top_tenants""]}",skew_multidimensional_reserved_for_phase_2,3,3,1.007211477087835,0.9760189954066583,1.1938532342035282,0.0103666276486828,0.1568440284837906,0.6666666666666666,recovery_tolerance_equivalent,True,False,hot_shard_placement,Disperziraj hot shardove,deployable_action,Disperzija hot shardova,gain_candidate_or_null_result,placement_state_id|placement_action,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-4c244633f1a77a4066bc844c,worker_data_skew,negative_control,disperse_hot_shards,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_tenant_point_rollup,gac_fdw_multiregion_tenant_point_rollup,tenant_point_rollup,raw-large-skew-moderate-v1,large,batch-120-skew-raw-large-skew-moderate-v1::C::tenant_point_cold_control,batch-120-skew-raw-large-skew-moderate-v1::B::tenant_point_cold_control,3,3,placement_action|placement_state_id,"{""dataset_profile_id"":[""raw-large-skew-moderate-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""cold_or_selective_control""],""placement_action"":[""concentrate_hot_shards""],""placement_state_id"":[""hot_shards_concentrated""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_tenant_point_rollup""]}","{""dataset_profile_id"":[""raw-large-skew-moderate-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""cold_or_selective_control""],""placement_action"":[""disperse_hot_shards""],""placement_state_id"":[""hot_shards_dispersed""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_tenant_point_rollup""]}",skew_multidimensional_reserved_for_phase_2,3,3,1.0216812794642465,0.9427012665097874,1.0216812794642465,0.0309452077722296,0.0668750421140557,0.6666666666666666,exact_multiset,True,True,hot_shard_placement,Disperziraj hot shardove,deployable_action,Disperzija hot shardova,gain_candidate_or_null_result,placement_state_id|placement_action,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-4deb88e23304fdcf0c5eb794,worker_data_skew,positive_case,disperse_hot_shards,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_event_filter_summary,gac_fdw_multiregion_event_filter_summary,event_filter_summary,raw-small-skew-heavy-v1,small,batch-120-skew-raw-small-skew-heavy-v1::C::broad_filter_hot,batch-120-skew-raw-small-skew-heavy-v1::B::broad_filter_hot,3,3,placement_action|placement_state_id,"{""dataset_profile_id"":[""raw-small-skew-heavy-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""hot_data_activation""],""placement_action"":[""concentrate_hot_shards""],""placement_state_id"":[""hot_shards_concentrated""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""]}","{""dataset_profile_id"":[""raw-small-skew-heavy-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""hot_data_activation""],""placement_action"":[""disperse_hot_shards""],""placement_state_id"":[""hot_shards_dispersed""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""]}",skew_multidimensional_reserved_for_phase_2,3,3,1.0092182065176825,0.9065343905884036,1.044102942216207,0.0132381381964156,0.1053204730787069,0.6666666666666666,recovery_tolerance_equivalent,True,False,hot_shard_placement,Disperziraj hot shardove,deployable_action,Disperzija hot shardova,gain_candidate_or_null_result,placement_state_id|placement_action,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-50b616a0a8ac9d69af4ee6d6,worker_data_skew,positive_case,disperse_hot_shards,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_top_tenants,gac_fdw_multiregion_top_tenants,top_tenants,pilot-region-local-skew-asymmetric-medium-v1,medium,batch-120-skew-pilot-region-local-skew-asymmetric-medium-v1::C::top_tenants_short,batch-120-skew-pilot-region-local-skew-asymmetric-medium-v1::B::top_tenants_short,3,3,placement_action|placement_state_id,"{""dataset_profile_id"":[""pilot-region-local-skew-asymmetric-medium-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""hot_data_activation""],""placement_action"":[""concentrate_hot_shards""],""placement_state_id"":[""hot_shards_concentrated""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_top_tenants""]}","{""dataset_profile_id"":[""pilot-region-local-skew-asymmetric-medium-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""hot_data_activation""],""placement_action"":[""disperse_hot_shards""],""placement_state_id"":[""hot_shards_dispersed""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_top_tenants""]}",skew_multidimensional_reserved_for_phase_2,3,3,0.9735072856152632,0.9735072856152632,1.0024663098574682,-0.0387363189395543,0.0215611700738989,0.3333333333333333,recovery_tolerance_equivalent,True,False,hot_shard_placement,Disperziraj hot shardove,deployable_action,Disperzija hot shardova,gain_candidate_or_null_result,placement_state_id|placement_action,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-5e39070dd99c8f5950b6aba5,worker_data_skew,negative_control,disperse_hot_shards,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_event_filter_summary,gac_fdw_multiregion_event_filter_summary,event_filter_summary,pilot-region-local-skew-asymmetric-medium-v1,medium,batch-120-skew-pilot-region-local-skew-asymmetric-medium-v1::C::selective_filter_control,batch-120-skew-pilot-region-local-skew-asymmetric-medium-v1::B::selective_filter_control,3,3,placement_action|placement_state_id,"{""dataset_profile_id"":[""pilot-region-local-skew-asymmetric-medium-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""cold_or_selective_control""],""placement_action"":[""concentrate_hot_shards""],""placement_state_id"":[""hot_shards_concentrated""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""]}","{""dataset_profile_id"":[""pilot-region-local-skew-asymmetric-medium-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""cold_or_selective_control""],""placement_action"":[""disperse_hot_shards""],""placement_state_id"":[""hot_shards_dispersed""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""]}",skew_multidimensional_reserved_for_phase_2,3,3,1.095566928030162,1.0149180295042293,1.1930042098132196,0.1316776210582426,0.1169961790488967,1.0,recovery_tolerance_equivalent,True,False,hot_shard_placement,Disperziraj hot shardove,deployable_action,Disperzija hot shardova,gain_candidate_or_null_result,placement_state_id|placement_action,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-61b2fcd092b9ee4cb8f78bc8,worker_data_skew,negative_control,disperse_hot_shards,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_event_filter_summary,gac_fdw_multiregion_event_filter_summary,event_filter_summary,raw-large-skew-heavy-v1,large,batch-120-skew-raw-large-skew-heavy-v1::C::selective_filter_control,batch-120-skew-raw-large-skew-heavy-v1::B::selective_filter_control,3,3,placement_action|placement_state_id,"{""dataset_profile_id"":[""raw-large-skew-heavy-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""cold_or_selective_control""],""placement_action"":[""concentrate_hot_shards""],""placement_state_id"":[""hot_shards_concentrated""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""]}","{""dataset_profile_id"":[""raw-large-skew-heavy-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""cold_or_selective_control""],""placement_action"":[""disperse_hot_shards""],""placement_state_id"":[""hot_shards_dispersed""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_event_filter_summary""]}",skew_multidimensional_reserved_for_phase_2,3,3,1.086251812909025,1.0660201809385212,1.1371453386065362,0.1193585848396087,0.0508172005326708,1.0,recovery_exact_snapshot,True,False,hot_shard_placement,Disperziraj hot shardove,deployable_action,Disperzija hot shardova,gain_candidate_or_null_result,placement_state_id|placement_action,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,exact_snapshot,True
pair-65e91fc15b2ad99e6184b4e7,worker_data_skew,positive_case,disperse_hot_shards,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_hot_worker_probe,gac_fdw_multiregion_hot_worker_probe,top_tenants,raw-small-skew-heavy-v1,small,batch-120-skew-raw-small-skew-heavy-v1::C::hot_worker_probe_high_cpu,batch-120-skew-raw-small-skew-heavy-v1::B::hot_worker_probe_high_cpu,3,3,placement_action|placement_state_id,"{""dataset_profile_id"":[""raw-small-skew-heavy-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""hot_data_activation""],""placement_action"":[""concentrate_hot_shards""],""placement_state_id"":[""hot_shards_concentrated""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_hot_worker_probe""]}","{""dataset_profile_id"":[""raw-small-skew-heavy-v1""],""dataset_size_class"":[""small""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""hot_data_activation""],""placement_action"":[""disperse_hot_shards""],""placement_state_id"":[""hot_shards_dispersed""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_hot_worker_probe""]}",skew_multidimensional_reserved_for_phase_2,3,3,1.0138290441821378,0.967357481790527,1.0406616463087357,0.0198143999705146,0.0533973016756475,0.6666666666666666,exact_multiset,True,True,hot_shard_placement,Disperziraj hot shardove,deployable_action,Disperzija hot shardova,gain_candidate_or_null_result,placement_state_id|placement_action,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
pair-6bda9fa8fbe1ff6b61695ef0,worker_data_skew,positive_case,disperse_hot_shards,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_top_tenants,gac_fdw_multiregion_top_tenants,top_tenants,raw-large-skew-moderate-v1,large,batch-120-skew-raw-large-skew-moderate-v1::C::top_tenants_medium,batch-120-skew-raw-large-skew-moderate-v1::B::top_tenants_medium,3,3,placement_action|placement_state_id,"{""dataset_profile_id"":[""raw-large-skew-moderate-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""hot_data_activation""],""placement_action"":[""concentrate_hot_shards""],""placement_state_id"":[""hot_shards_concentrated""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_top_tenants""]}","{""dataset_profile_id"":[""raw-large-skew-moderate-v1""],""dataset_size_class"":[""large""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""hot_data_activation""],""placement_action"":[""disperse_hot_shards""],""placement_state_id"":[""hot_shards_dispersed""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_top_tenants""]}",skew_multidimensional_reserved_for_phase_2,3,3,0.9779075522820776,0.9661337363616926,1.0007690336952504,-0.0322300102500603,0.0277757329470514,0.3333333333333333,recovery_tolerance_equivalent,True,False,hot_shard_placement,Disperziraj hot shardove,deployable_action,Disperzija hot shardova,gain_candidate_or_null_result,placement_state_id|placement_action,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-6bf127f6b9399f7a307839b1,worker_data_skew,positive_case,disperse_hot_shards,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_top_tenants,gac_fdw_multiregion_top_tenants,top_tenants,raw-medium-skew-moderate-v1,medium,batch-120-skew-raw-medium-skew-moderate-v1::C::top_tenants_full,batch-120-skew-raw-medium-skew-moderate-v1::B::top_tenants_full,3,3,placement_action|placement_state_id,"{""dataset_profile_id"":[""raw-medium-skew-moderate-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""hot_data_activation""],""placement_action"":[""concentrate_hot_shards""],""placement_state_id"":[""hot_shards_concentrated""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_top_tenants""]}","{""dataset_profile_id"":[""raw-medium-skew-moderate-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""hot_data_activation""],""placement_action"":[""disperse_hot_shards""],""placement_state_id"":[""hot_shards_dispersed""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_top_tenants""]}",skew_multidimensional_reserved_for_phase_2,3,3,0.9663509555652686,0.9278704581556988,1.010587449795396,-0.0493808583103133,0.0626626856014433,0.3333333333333333,recovery_tolerance_equivalent,True,False,hot_shard_placement,Disperziraj hot shardove,deployable_action,Disperzija hot shardova,gain_candidate_or_null_result,placement_state_id|placement_action,False,strict_eligible,True,True,ok_expected_change,same_row_count_hash_diff_review,tolerance_equivalent,True
pair-6d1b3a0c6e12415ece910e9b,worker_data_skew,positive_case,disperse_hot_shards,global_query,inferred_from_gac_execution,ok,gac_fdw_multiregion_hot_worker_probe,gac_fdw_multiregion_hot_worker_probe,top_tenants,raw-medium-skew-moderate-v1,medium,batch-120-skew-raw-medium-skew-moderate-v1::C::hot_worker_probe_high_cpu,batch-120-skew-raw-medium-skew-moderate-v1::B::hot_worker_probe_high_cpu,3,3,placement_action|placement_state_id,"{""dataset_profile_id"":[""raw-medium-skew-moderate-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""hot_data_activation""],""placement_action"":[""concentrate_hot_shards""],""placement_state_id"":[""hot_shards_concentrated""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_hot_worker_probe""]}","{""dataset_profile_id"":[""raw-medium-skew-moderate-v1""],""dataset_size_class"":[""medium""],""execution_strategy"":[""multiregion_union""],""physical_strategy_id"":[""hot_data_activation""],""placement_action"":[""disperse_hot_shards""],""placement_state_id"":[""hot_shards_dispersed""],""runtime_config_id"":[""default""],""template_id"":[""gac_fdw_multiregion_hot_worker_probe""]}",skew_multidimensional_reserved_for_phase_2,3,3,1.2652391293369023,1.235330664089466,1.4390413774905961,0.3394100790736732,0.1212474997720022,1.0,exact_multiset,True,True,hot_shard_placement,Disperziraj hot shardove,deployable_action,Disperzija hot shardova,gain_candidate_or_null_result,placement_state_id|placement_action,False,strict_eligible,True,True,ok_expected_change,exact_multiset,,False
